dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address-text,article-4-direction,article-4-direction-rules,description,document-url,documentation-url,notes,organisation,uprn
article-4-direction-area,,7010002240,2022-06-30,,"MULTIPOLYGON (((0.524741 51.405107,0.524749 51.405106,0.524728 51.405007,0.524764 51.404924,0.525815 51.404838,0.525884 51.404858,0.525927 51.404929,0.525957 51.405074,0.525946 51.405085,0.525924 51.405088,0.524784 51.405185,0.524756 51.405172,0.524741 51.405107)))",,212,POINT(0.525333 51.405009),article-4-direction-area,Upper Upnor(1),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002241,2022-06-30,,"MULTIPOLYGON (((0.525754 51.405481,0.525742 51.405163,0.525931 51.405148,0.525955 51.405153,0.525981 51.405170,0.525993 51.405199,0.525995 51.405268,0.525992 51.405364,0.525971 51.405364,0.525978 51.405476,0.525754 51.405481)))",,212,POINT(0.525867 51.405313),article-4-direction-area,Upper Upnor(2),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002242,2022-06-30,,"MULTIPOLYGON (((0.525564 51.406241,0.525519 51.406130,0.525500 51.406134,0.525446 51.406042,0.525508 51.405989,0.525656 51.405965,0.525760 51.406130,0.525790 51.406204,0.525564 51.406241)))",,212,POINT(0.525617 51.406104),article-4-direction-area,Upper Upnor(6),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002243,2022-06-30,,"MULTIPOLYGON (((0.525906 51.406140,0.525938 51.406135,0.525945 51.406146,0.525998 51.406135,0.526014 51.406170,0.525934 51.406187,0.525916 51.406178,0.525906 51.406140)))",,212,POINT(0.525957 51.406160),article-4-direction-area,Upper Upnor(5),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002244,2022-06-30,,"MULTIPOLYGON (((0.525228 51.406140,0.525268 51.406133,0.525343 51.406280,0.525138 51.406327,0.525091 51.406248,0.525092 51.406215,0.525244 51.406174,0.525228 51.406140)))",,212,POINT(0.525214 51.406242),article-4-direction-area,Upper Upnor(8),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002245,2022-06-30,,"MULTIPOLYGON (((0.524969 51.406429,0.525020 51.406418,0.525060 51.406497,0.525002 51.406506,0.524969 51.406429)))",,212,POINT(0.525013 51.406463),article-4-direction-area,Upper Upnor(11),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002246,2022-06-30,,"MULTIPOLYGON (((0.525072 51.406394,0.525191 51.406366,0.525263 51.406485,0.525142 51.406513,0.525072 51.406394)))",,212,POINT(0.525167 51.406440),article-4-direction-area,Upper Upnor(10),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002247,2022-06-30,,"MULTIPOLYGON (((0.525243 51.406357,0.525440 51.406308,0.525585 51.406557,0.525386 51.406602,0.525243 51.406357)))",,212,POINT(0.525414 51.406456),article-4-direction-area,Upper Upnor(9),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002248,2022-06-30,,"MULTIPOLYGON (((0.525757 51.406262,0.525811 51.406250,0.525870 51.406357,0.525816 51.406368,0.525757 51.406262)))",,212,POINT(0.525813 51.406309),article-4-direction-area,Upper Upnor(7),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002249,2022-06-30,,"MULTIPOLYGON (((0.435284 51.375890,0.435219 51.375838,0.435524 51.375686,0.435591 51.375740,0.435565 51.375753,0.435609 51.375791,0.435540 51.375825,0.435491 51.375790,0.435284 51.375890)))",,212,POINT(0.435426 51.375788),article-4-direction-area,Upper Bush (1),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002250,2022-06-30,,"MULTIPOLYGON (((0.434668 51.374821,0.434741 51.374818,0.434749 51.374857,0.434874 51.374847,0.434872 51.374830,0.434913 51.374827,0.434917 51.374844,0.434970 51.374839,0.434978 51.374884,0.434762 51.374901,0.434766 51.374921,0.434703 51.374926,0.434699 51.374903,0.434685 51.374904,0.434668 51.374821)))",,212,POINT(0.434804 51.374869),article-4-direction-area,Upper Bush(3),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002251,2022-06-30,,"MULTIPOLYGON (((0.434339 51.375009,0.434450 51.375014,0.434434 51.375121,0.434324 51.375115,0.434339 51.375009)))",,212,POINT(0.434387 51.375065),article-4-direction-area,Upper Bush(4),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002252,2022-06-30,,"MULTIPOLYGON (((0.435252 51.375731,0.435275 51.375720,0.435314 51.375757,0.435295 51.375766,0.435252 51.375731)))",,212,POINT(0.435283 51.375743),article-4-direction-area,Upper Bush (2),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002253,2022-06-30,,"MULTIPOLYGON (((0.500776 51.386079,0.500713 51.386037,0.500618 51.385948,0.500624 51.385943,0.500507 51.385770,0.500363 51.385818,0.500281 51.385858,0.500147 51.385498,0.500068 51.385317,0.500001 51.385194,0.499896 51.385037,0.499792 51.384906,0.499722 51.384832,0.499166 51.384348,0.499239 51.384317,0.498360 51.383240,0.498313 51.383152,0.498214 51.383037,0.497561 51.383242,0.497475 51.383104,0.497514 51.383094,0.497316 51.382853,0.497420 51.382822,0.496888 51.382177,0.496657 51.382254,0.496576 51.382270,0.496383 51.382152,0.496140 51.382021,0.495967 51.381933,0.495918 51.381917,0.495398 51.381399,0.495935 51.381241,0.495960 51.381208,0.496049 51.381165,0.495979 51.381091,0.496059 51.381076,0.496153 51.381030,0.496222 51.381023,0.496280 51.381035,0.496643 51.381280,0.496856 51.381208,0.497103 51.381371,0.497244 51.381403,0.497239 51.381375,0.497814 51.381421,0.497840 51.381451,0.497701 51.381502,0.497690 51.381518,0.497734 51.381606,0.497805 51.381586,0.497902 51.381693,0.498162 51.382054,0.497997 51.382074,0.498179 51.382293,0.498003 51.382339,0.498017 51.382366,0.498037 51.382360,0.498106 51.382455,0.498079 51.382465,0.498072 51.382488,0.498176 51.382636,0.498143 51.382646,0.498169 51.382680,0.498232 51.382658,0.498279 51.382753,0.498390 51.382853,0.498559 51.382796,0.498891 51.383193,0.498870 51.383199,0.498877 51.383206,0.498871 51.383208,0.498982 51.383355,0.498860 51.383409,0.498980 51.383549,0.499113 51.383782,0.499499 51.383616,0.501217 51.382826,0.501168 51.382785,0.501451 51.382704,0.500756 51.381742,0.500113 51.381820,0.500081 51.381701,0.500110 51.381678,0.500069 51.381522,0.500132 51.381464,0.500069 51.381411,0.500026 51.381393,0.499980 51.381385,0.499794 51.381396,0.499789 51.381375,0.501648 51.381230,0.501791 51.381304,0.501820 51.381285,0.501970 51.381319,0.501969 51.381331,0.501977 51.381332,0.501939 51.381477,0.502263 51.381506,0.502504 51.381504,0.502555 51.381658,0.502459 51.381671,0.502569 51.381971,0.502524 51.381977,0.502653 51.382345,0.502736 51.382428,0.502979 51.382721,0.502972 51.382789,0.503101 51.382773,0.503197 51.382923,0.503170 51.382930,0.503197 51.382973,0.503223 51.382966,0.503715 51.383735,0.503778 51.383851,0.503760 51.383853,0.503794 51.383926,0.503693 51.383945,0.503727 51.384014,0.503689 51.384049,0.503639 51.384056,0.503682 51.384175,0.503665 51.384177,0.503735 51.384362,0.503747 51.384438,0.503768 51.384489,0.504073 51.384443,0.504503 51.385350,0.503776 51.385486,0.503750 51.385504,0.503708 51.385503,0.503673 51.385517,0.503658 51.385525,0.503648 51.385550,0.503631 51.385556,0.503351 51.385475,0.502725 51.385271,0.502642 51.385316,0.500776 51.386079)))",,212,POINT(0.500863 51.383555),article-4-direction-area,Watts Avenue,2001-08-08,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002254,2022-06-30,,"MULTIPOLYGON (((0.525288 51.405814,0.525261 51.405570,0.525641 51.405547,0.525646 51.405589,0.525632 51.405590,0.525635 51.405612,0.525694 51.405610,0.525699 51.405622,0.525635 51.405626,0.525638 51.405648,0.525682 51.405653,0.525689 51.405718,0.525733 51.405717,0.525749 51.405798,0.525559 51.405836,0.525519 51.405782,0.525288 51.405814)))",,212,POINT(0.525490 51.405688),article-4-direction-area,Upper Upnor(3),2005-09-05,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002255,2022-06-30,,"MULTIPOLYGON (((0.525907 51.406073,0.525875 51.406002,0.525926 51.405986,0.525952 51.405969,0.525946 51.405950,0.525692 51.405989,0.525660 51.405907,0.525649 51.405851,0.525658 51.405843,0.525819 51.405813,0.526301 51.405758,0.526354 51.405866,0.526382 51.405998,0.525969 51.406079,0.525958 51.406063,0.525907 51.406073)))",,212,POINT(0.526045 51.405911),article-4-direction-area,Upper Upnor(4),,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002256,2022-06-30,,"MULTIPOLYGON (((0.447117 51.363101,0.446809 51.362529,0.446487 51.361827,0.447709 51.361553,0.447881 51.361381,0.447633 51.360545,0.447523 51.360030,0.447584 51.360038,0.448679 51.359980,0.448690 51.360050,0.448726 51.360098,0.448770 51.360222,0.448771 51.360313,0.448874 51.360477,0.448895 51.360663,0.448914 51.360958,0.448911 51.361182,0.448885 51.361386,0.448872 51.361562,0.448811 51.361746,0.448754 51.362291,0.448734 51.362412,0.448648 51.362635,0.448633 51.362736,0.448645 51.362867,0.448647 51.363011,0.447117 51.363101)))",,212,POINT(0.447963 51.361697),article-4-direction-area,LAND BETWEEN ELMHAVEN MARINA AND CEMEX,1995-01-01,geography,,,,Polygon,,,,,
article-4-direction-area,,7010002257,2022-06-30,,"MULTIPOLYGON (((-2.250210 51.859460,-2.250203 51.859337,-2.250136 51.859339,-2.250142 51.859461,-2.250210 51.859460)))",6 Somerset Place,145,POINT(-2.250173 51.859399),article-4-direction-area,6 Somerset Place,,geography,,,,,,,,,
article-4-direction-area,,7010002258,2022-06-30,,"MULTIPOLYGON (((-2.250273 51.859458,-2.250268 51.859335,-2.250203 51.859337,-2.250210 51.859460,-2.250273 51.859458)))",4 Somerset Place,145,POINT(-2.250238 51.859397),article-4-direction-area,4 Somerset Place,,geography,,,,,,,,,
article-4-direction-area,,7010002259,2022-06-30,,"MULTIPOLYGON (((-2.250341 51.859457,-2.250334 51.859334,-2.250268 51.859335,-2.250273 51.859458,-2.250341 51.859457)))",2 Somerset Place,145,POINT(-2.250304 51.859396),article-4-direction-area,2 Somerset Place,,geography,,,,,,,,,
article-4-direction-area,,7010002260,2022-06-30,,"MULTIPOLYGON (((-2.250781 51.859150,-2.251116 51.859174,-2.251123 51.859147,-2.250780 51.859123,-2.250781 51.859150)))",224 Southgate Street,145,POINT(-2.250951 51.859148),article-4-direction-area,224 Southgate Street,,geography,,,,,,,,,
article-4-direction-area,,7010002261,2022-06-30,,"MULTIPOLYGON (((-2.250780 51.859083,-2.250780 51.859123,-2.251123 51.859147,-2.251131 51.859113,-2.250887 51.859092,-2.250780 51.859083)))",226 Southgate Street,145,POINT(-2.250949 51.859116),article-4-direction-area,226 Southgate Street,,geography,,,,,,,,,
article-4-direction-area,,7010002262,2022-06-30,,"MULTIPOLYGON (((-2.249787 51.857306,-2.249717 51.857228,-2.249566 51.857284,-2.249596 51.857301,-2.249580 51.857324,-2.249619 51.857334,-2.249704 51.857335,-2.249787 51.857306)))",39 Stroud Road,145,POINT(-2.249679 51.857291),article-4-direction-area,39 Stroud Road,,geography,,,,,,,,,
article-4-direction-area,,7010002263,2022-06-30,,"MULTIPOLYGON (((-2.249838 51.857361,-2.249787 51.857306,-2.249703 51.857335,-2.249639 51.857336,-2.249580 51.857324,-2.249547 51.857368,-2.249609 51.857386,-2.249579 51.857452,-2.249838 51.857361)))",37 Stroud Road,145,POINT(-2.249685 51.857369),article-4-direction-area,37 Stroud Road,,geography,,,,,,,,,
article-4-direction-area,,7010002264,2022-06-30,,"MULTIPOLYGON (((-2.249891 51.857419,-2.249838 51.857361,-2.249579 51.857452,-2.249535 51.857546,-2.249752 51.857470,-2.249891 51.857419)))",35 Stroud Road,145,POINT(-2.249710 51.857447),article-4-direction-area,35 Stroud Road,,geography,,,,,,,,,
article-4-direction-area,,7010002265,2022-06-30,,"MULTIPOLYGON (((-2.249315 51.861445,-2.249123 51.861721,-2.249191 51.861740,-2.249385 51.861467,-2.249315 51.861445)))",1 Albion Street,145,POINT(-2.249254 51.861592),article-4-direction-area,1 Albion Street,,geography,,,,,,,,,
article-4-direction-area,,7010002266,2022-06-30,,"MULTIPOLYGON (((-2.249242 51.861424,-2.249049 51.861699,-2.249123 51.861721,-2.249315 51.861445,-2.249242 51.861424)))",3 Albion Street,145,POINT(-2.249182 51.861573),article-4-direction-area,3 Albion Street,,geography,,,,,,,,,
article-4-direction-area,,7010002267,2022-06-30,,"MULTIPOLYGON (((-2.249016 51.861376,-2.248937 51.861363,-2.248915 51.861366,-2.248741 51.861618,-2.248840 51.861639,-2.249016 51.861376)))",9 Albion Street,145,POINT(-2.248878 51.861500),article-4-direction-area,9 Albion Street,,geography,,,,,,,,,
article-4-direction-area,,7010002268,2022-06-30,,"MULTIPOLYGON (((-2.248982 51.861680,-2.249059 51.861567,-2.249019 51.861557,-2.249127 51.861395,-2.249016 51.861376,-2.248840 51.861639,-2.248982 51.861680)))",7 Albion Street,145,POINT(-2.248985 51.861533),article-4-direction-area,7 Albion Street,,geography,,,,,,,,,
article-4-direction-area,,7010002269,2022-06-30,,"MULTIPOLYGON (((-2.249462 51.861395,-2.249543 51.861284,-2.249565 51.861218,-2.249540 51.861202,-2.249482 51.861265,-2.249404 51.861370,-2.249462 51.861395)))",6 Albion Street,145,POINT(-2.249490 51.861304),article-4-direction-area,6 Albion Street,,geography,,,,,,,,,
article-4-direction-area,,7010002270,2022-06-30,,"MULTIPOLYGON (((-2.249404 51.861370,-2.249482 51.861265,-2.249540 51.861202,-2.249483 51.861168,-2.249341 51.861345,-2.249404 51.861370)))",8 Albion Street,145,POINT(-2.249441 51.861271),article-4-direction-area,8 Albion Street,,geography,,,,,,,,,
article-4-direction-area,,7010002271,2022-06-30,,"MULTIPOLYGON (((-2.249341 51.861345,-2.249483 51.861168,-2.249444 51.861148,-2.249294 51.861324,-2.249341 51.861345)))",10 Albion Street,145,POINT(-2.249389 51.861248),article-4-direction-area,10 Albion Street,,geography,,,,,,,,,
article-4-direction-area,,7010002272,2022-06-30,,"MULTIPOLYGON (((-2.249294 51.861325,-2.249444 51.861148,-2.249391 51.861131,-2.249332 51.861204,-2.249343 51.861208,-2.249247 51.861305,-2.249294 51.861325)))",12 Albion Street,145,POINT(-2.249348 51.861226),article-4-direction-area,12 Albion Street,,geography,,,,,,,,,
article-4-direction-area,,7010002273,2022-03-16,,"MULTIPOLYGON (((-1.802249 55.127986,-1.802344 55.127998,-1.802352 55.127980,-1.802437 55.127991,-1.802458 55.127938,-1.802199 55.127903,-1.802158 55.127908,-1.802148 55.127947,-1.802237 55.127959,-1.802257 55.127967,-1.802249 55.127986)))",,220,POINT(-1.802305 55.127949),article-4-direction-area,{C1444F04-436C-419C-81DD-62B7082BDABC},,geography,"West House Cottage, Whalton, NE61 3UZ",,,,,,,,
article-4-direction-area,,7010002274,2022-03-16,,"MULTIPOLYGON (((-1.800847 55.127755,-1.800691 55.127727,-1.800663 55.127796,-1.800804 55.127825,-1.800847 55.127755)))",,220,POINT(-1.800752 55.127775),article-4-direction-area,{E3F13C33-802B-47A6-BE44-146773F1A841},,geography,"Lynn Law Cottage, Whalton, NE61 3UZ",,,,,,,,
article-4-direction-area,,7010002275,2022-03-16,,"MULTIPOLYGON (((-1.799582 55.127719,-1.799597 55.127673,-1.799751 55.127690,-1.799779 55.127609,-1.799590 55.127588,-1.799548 55.127715,-1.799582 55.127719)))",,220,POINT(-1.799662 55.127644),article-4-direction-area,{D5218EA7-D93A-40BB-BCA6-AD2BDE95E7EC},,geography,"3 The Garden Houses, Whalton, NE61 3UZ",,,,,,,,
article-4-direction-area,,7010002276,2022-03-16,,"MULTIPOLYGON (((-1.799352 55.127644,-1.799530 55.127666,-1.799513 55.127710,-1.799548 55.127715,-1.799590 55.127588,-1.799380 55.127564,-1.799352 55.127644)))",,220,POINT(-1.799477 55.127623),article-4-direction-area,{E34B9243-C78E-497C-BD35-47F0A3C018F4},,geography,"2 The Garden Houses, Whalton, NE61 3UZ",,,,,,,,
article-4-direction-area,,7010002277,2022-03-16,,"MULTIPOLYGON (((-1.799293 55.127683,-1.799336 55.127688,-1.799380 55.127564,-1.799183 55.127542,-1.799155 55.127623,-1.799305 55.127639,-1.799293 55.127683)))",,220,POINT(-1.799273 55.127601),article-4-direction-area,{69E8109E-F3DF-4BF7-81E7-99936B5A9A2E},,geography,"1 The Garden Houses, Whalton, NE61 3UZ",,,,,,,,
article-4-direction-area,,7010002278,2022-03-16,,"MULTIPOLYGON (((-1.798838 55.127511,-1.798826 55.127566,-1.798998 55.127589,-1.799011 55.127563,-1.798900 55.127544,-1.798914 55.127508,-1.798950 55.127513,-1.798944 55.127531,-1.799019 55.127541,-1.799049 55.127465,-1.798860 55.127439,-1.798838 55.127511)))",,220,POINT(-1.798930 55.127510),article-4-direction-area,{34A515CD-6F70-4125-AEED-F938F73C145C},,geography,"Brunswick House, Whalton, NE61 3UZ",,,,,,,,
article-4-direction-area,,7010002279,2022-03-16,,"MULTIPOLYGON (((-1.799586 55.127218,-1.799563 55.127272,-1.799695 55.127290,-1.799718 55.127236,-1.799586 55.127218)))",,220,POINT(-1.799640 55.127254),article-4-direction-area,{1BEDA65D-CCED-4026-84E0-19CD8F6DFAE5},,geography,"Kern House, Whalton, NE61 3XD",,,,,,,,
article-4-direction-area,,7010002280,2022-03-16,,"MULTIPOLYGON (((-1.799380 55.127225,-1.799406 55.127168,-1.799362 55.127161,-1.799374 55.127137,-1.799225 55.127114,-1.799184 55.127196,-1.799333 55.127221,-1.799380 55.127225)))",,220,POINT(-1.799295 55.127172),article-4-direction-area,{297F9387-4836-4AFD-885F-78E866C2DE08},,geography,"Red House, Whalton, NE61 3XD",,,,,,,,
article-4-direction-area,,7010002281,2022-03-16,,"MULTIPOLYGON (((-1.799053 55.127107,-1.799189 55.127131,-1.799227 55.127061,-1.799157 55.127049,-1.799148 55.127067,-1.799076 55.127054,-1.799053 55.127107)))",,220,POINT(-1.799142 55.127088),article-4-direction-area,{08653E28-6943-4E91-A509-8C31AEE39AA8},,geography,"School House, Whalton, NE61 3XD",,,,,,,,
article-4-direction-area,,7010002282,2022-03-16,,"MULTIPOLYGON (((-1.799960 55.127289,-1.799884 55.127279,-1.799861 55.127336,-1.800088 55.127366,-1.800112 55.127309,-1.799960 55.127289)))",,220,POINT(-1.799986 55.127322),article-4-direction-area,{FBA906DC-D559-453B-8168-6667B151E792},,geography,"West End House, Whalton, NE61 3XD",,,,,,,,
article-4-direction-area,,7010002283,2022-03-16,,"MULTIPOLYGON (((-1.800517 55.127133,-1.800412 55.127117,-1.800385 55.127177,-1.800490 55.127193,-1.800517 55.127133)))",,220,POINT(-1.800451 55.127155),article-4-direction-area,{163E4607-4CFB-400A-B972-CEEFB17F03E5},,geography,"1 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002284,2022-03-16,,"MULTIPOLYGON (((-1.800472 55.126984,-1.800442 55.127051,-1.800547 55.127065,-1.800577 55.127000,-1.800472 55.126984)))",,220,POINT(-1.800509 55.127025),article-4-direction-area,{A455AE24-5241-4D5B-8B15-FE2BC8B1F280},,geography,"5 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002285,2022-03-16,,"MULTIPOLYGON (((-1.800442 55.127051,-1.800412 55.127117,-1.800517 55.127133,-1.800547 55.127065,-1.800442 55.127051)))",,220,POINT(-1.800480 55.127092),article-4-direction-area,{C1DCCFD3-5A71-4748-8223-426CB58846AF},,geography,"3 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002286,2022-03-16,,"MULTIPOLYGON (((-1.800577 55.127000,-1.800604 55.126940,-1.800499 55.126924,-1.800472 55.126984,-1.800577 55.127000)))",,220,POINT(-1.800538 55.126962),article-4-direction-area,{27D83EF9-3007-49EA-A576-7EFBD1EF3928},,geography,"7 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002287,2022-03-16,,"MULTIPOLYGON (((-1.800503 55.126764,-1.800609 55.126779,-1.800643 55.126701,-1.800538 55.126685,-1.800503 55.126764)))",,220,POINT(-1.800573 55.126732),article-4-direction-area,{3377EF77-9850-404E-9F7E-33E2D30DDF8C},,geography,"11 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002288,2022-03-16,,"MULTIPOLYGON (((-1.800503 55.126764,-1.800470 55.126840,-1.800575 55.126855,-1.800609 55.126779,-1.800503 55.126764)))",,220,POINT(-1.800539 55.126809),article-4-direction-area,{C821D412-09BC-4271-ACF5-B33B92006B0E},,geography,"9 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002289,2022-03-16,,"MULTIPOLYGON (((-1.800402 55.126623,-1.800524 55.126648,-1.800554 55.126599,-1.800432 55.126575,-1.800402 55.126623)))",,220,POINT(-1.800478 55.126611),article-4-direction-area,{06F10F2C-A286-4611-AB0F-851A45B29D95},,geography,"13 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002290,2022-03-16,,"MULTIPOLYGON (((-1.800432 55.126575,-1.800315 55.126551,-1.800286 55.126600,-1.800402 55.126623,-1.800432 55.126575)))",,220,POINT(-1.800359 55.126587),article-4-direction-area,{B3BBF38C-8614-485E-8B54-DB36B0A11B86},,geography,"15 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002291,2022-03-16,,"MULTIPOLYGON (((-1.801310 55.126647,-1.801270 55.126714,-1.801349 55.126729,-1.801388 55.126662,-1.801310 55.126647)))",,220,POINT(-1.801329 55.126688),article-4-direction-area,{4C4C4F6A-F254-46CD-A0C7-6DAD6AF29A89},,geography,"14 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002292,2022-03-16,,"MULTIPOLYGON (((-1.801388 55.126662,-1.801429 55.126593,-1.801349 55.126579,-1.801310 55.126647,-1.801388 55.126662)))",,220,POINT(-1.801369 55.126620),article-4-direction-area,{2584B7AE-2B3E-4250-BF67-9464E7D9F31E},,geography,"16 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002293,2022-03-16,,"MULTIPOLYGON (((-1.801710 55.126880,-1.801622 55.126864,-1.801583 55.126935,-1.801670 55.126952,-1.801710 55.126880)))",,220,POINT(-1.801646 55.126908),article-4-direction-area,{C06E9752-88C7-4E84-8E04-7E56B17A8FA4},,geography,"2 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002294,2022-03-16,,"MULTIPOLYGON (((-1.801583 55.126935,-1.801542 55.127010,-1.801629 55.127025,-1.801670 55.126952,-1.801583 55.126935)))",,220,POINT(-1.801606 55.126980),article-4-direction-area,{E65D71B0-34F2-47DB-8BD4-6FE3136E081E},,geography,"4 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002295,2022-03-16,,"MULTIPOLYGON (((-1.801303 55.127055,-1.801334 55.127002,-1.801211 55.126978,-1.801179 55.127031,-1.801303 55.127055)))",,220,POINT(-1.801257 55.127017),article-4-direction-area,{70F0DB60-9C89-46FE-875A-78DBDD3CB3E4},,geography,"8 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002296,2022-03-16,,"MULTIPOLYGON (((-1.801334 55.127002,-1.801303 55.127055,-1.801424 55.127079,-1.801454 55.127025,-1.801334 55.127002)))",,220,POINT(-1.801379 55.127040),article-4-direction-area,{F2C869E3-91BF-4EB6-B5EB-7FEF0160850F},,geography,"6 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002297,2022-03-16,,"MULTIPOLYGON (((-1.801143 55.126840,-1.801227 55.126856,-1.801272 55.126779,-1.801187 55.126764,-1.801143 55.126840)))",,220,POINT(-1.801207 55.126810),article-4-direction-area,{651CA3FD-FBE7-4D38-8E50-99B865180E86},,geography,"12 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002298,2022-03-16,,"MULTIPOLYGON (((-1.801227 55.126856,-1.801143 55.126840,-1.801100 55.126914,-1.801183 55.126931,-1.801227 55.126856)))",,220,POINT(-1.801163 55.126885),article-4-direction-area,{338814E0-03D8-4C1B-A426-99F9E950B614},,geography,"10 Manor Close, Whalton, NE61 3XF",,,,,,,,
article-4-direction-area,,7010002299,2022-03-16,,"MULTIPOLYGON (((-1.801923 55.126603,-1.801835 55.126584,-1.801788 55.126657,-1.801799 55.126659,-1.801777 55.126694,-1.801844 55.126708,-1.801866 55.126673,-1.801876 55.126676,-1.801923 55.126603)))",,220,POINT(-1.801846 55.126644),article-4-direction-area,{0C2AF34D-88DC-4335-A7E4-419352026A10},,geography,"1 Castle Ward Cottages, Whalton, NE61 3XG",,,,,,,,
article-4-direction-area,,7010002300,2022-03-16,,"MULTIPOLYGON (((-1.801923 55.126603,-1.801967 55.126534,-1.801953 55.126531,-1.801974 55.126501,-1.801907 55.126487,-1.801888 55.126518,-1.801878 55.126516,-1.801835 55.126584,-1.801923 55.126603)))",,220,POINT(-1.801908 55.126547),article-4-direction-area,{6CF338FE-06A5-413D-AF14-D59B29BA03F0},,geography,"2 Castle Ward Cottages, Whalton, NE61 3XG",,,,,,,,
article-4-direction-area,,7010002301,2022-03-16,,"MULTIPOLYGON (((-1.802011 55.126317,-1.802094 55.126334,-1.802156 55.126225,-1.802090 55.126212,-1.802066 55.126248,-1.802055 55.126247,-1.802011 55.126317)))",,220,POINT(-1.802085 55.126274),article-4-direction-area,{8AA55493-FF43-4225-8FA6-0D1B4EA3A6F1},,geography,"4 Castle Ward Cottages, Whalton, NE61 3XG",,,,,,,,
article-4-direction-area,,7010002302,2022-03-16,,"MULTIPOLYGON (((-1.802094 55.126334,-1.802011 55.126317,-1.801962 55.126394,-1.801970 55.126396,-1.801949 55.126428,-1.802016 55.126441,-1.802037 55.126408,-1.802046 55.126410,-1.802094 55.126334)))",,220,POINT(-1.802019 55.126378),article-4-direction-area,{B4D1549E-1219-4C83-A265-73D6F0687E40},,geography,"3 Castle Ward Cottages, Whalton, NE61 3XG",,,,,,,,
article-4-direction-area,,7010002303,2022-03-16,,"MULTIPOLYGON (((-1.798261 55.126913,-1.798236 55.126964,-1.798312 55.126976,-1.798349 55.126902,-1.798274 55.126887,-1.798261 55.126913)))",,220,POINT(-1.798292 55.126932),article-4-direction-area,{03D79EEF-2D5D-49A5-B788-CCF621D70E32},,geography,"4 Berkeley Terrace, Whalton, NE61 3XB",,,,,,,,
article-4-direction-area,,7010002304,2022-03-16,,"MULTIPOLYGON (((-1.798312 55.126976,-1.798404 55.126991,-1.798441 55.126916,-1.798349 55.126902,-1.798312 55.126976)))",,220,POINT(-1.798377 55.126946),article-4-direction-area,{854A2AFC-2F3D-43DA-BC28-247621820336},,geography,"5 Berkeley Terrace, Whalton, NE61 3XB",,,,,,,,
article-4-direction-area,,7010002305,2022-03-16,,"MULTIPOLYGON (((-1.798183 55.126900,-1.798157 55.126951,-1.798236 55.126964,-1.798274 55.126887,-1.798196 55.126874,-1.798183 55.126900)))",,220,POINT(-1.798216 55.126919),article-4-direction-area,{0C9B0522-E26F-45E0-8F33-E2E6D1528205},,geography,"3 Berkeley Terrace, Whalton, NE61 3XB",,,,,,,,
